run_id,data_source,trade_id,ticker_a,ticker_b,basket,feat_vol,feat_pnl_proxy,feat_abs_entry_z,feat_confidence,feat_exit_z,feat_velocity,feat_bars_held,feat_half_life,label
20260924T121553Z,alpaca_live_path_harvest,49,MU,MSFT,memory_hyperscaler,18.27713303455801,1.8837893601790565,3.0445609417838715,0.5765470084752392,1.160771581604815,10.351252061251625,48.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,50,MU,MSFT,memory_hyperscaler,18.437947039664753,2.6878872830609475,3.0445609417838715,0.5744603338933154,0.35667365872292395,-1.4601368389008484,49.0,0.6666666666666666,0
20260924T121553Z,alpaca_live_path_harvest,51,MU,MSFT,memory_hyperscaler,18.969379145863616,2.2282544041893195,3.0445609417838715,0.5691599458566076,0.8163065375945521,0.5255900839486458,50.0,0.6666666666666666,0
20260924T121553Z,alpaca_live_path_harvest,1,TSM,AAPL,semis_mag7,6.932317293768528,0.0,2.8092458671602856,0.6071790803147115,2.8092458671602856,3.374557982071326,0.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,2,TSM,AAPL,semis_mag7,6.9334207171876425,1.7438831209153014,2.8092458671602856,0.6033433753736398,1.0653627462449842,0.4732321899494082,1.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,3,TSM,AAPL,semis_mag7,5.946473141783092,1.1670769467358342,2.8092458671602856,0.5921362176136247,1.6421689204244514,2.7159609285942223,2.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,4,TSM,AAPL,semis_mag7,6.421564711616559,4.012304337880899,2.8092458671602856,0.5866832192061443,-1.2030584707206136,-1.1887086946891259,3.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,5,TSM,AAPL,semis_mag7,6.3402647018123215,2.8142123773844894,2.8092458671602856,0.5866042334328189,-0.004966510224203596,-0.8595778570796255,4.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,6,TSM,AAPL,semis_mag7,5.670565812562098,2.128068410553384,2.8092458671602856,0.5862639726390843,0.6811774566069017,-2.3249410166906843,5.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,7,TSM,AAPL,semis_mag7,5.6540016352713485,1.8695455413337079,2.8092458671602856,0.5879299059964475,0.9397003258265777,-0.024971750866268395,6.0,0.6666666666666666,1
